TSN,,Genus,,Species,,Variety
969389,,Azotobacter,,nigricans,,nigricans
969390,,Azotobacter,,nigricans,,achromogenes
969396,,Bartonella,,vinsonii,,vinsonii
969397,,Bartonella,,vinsonii,,berkhoffii
969398,,Bartonella,,vinsonii,,arupensis
969399,,Beijerinckia,,derxii,,venezuelae
969400,,Beijerinckia,,derxii,,derxii
969401,,Beijerinckia,,indica,,indica
969402,,Beijerinckia,,indica,,lacticogenes
969416,,Campylobacter,,fetus,,fetus
969417,,Campylobacter,,fetus,,venerealis
969418,,Campylobacter,,hyointestinalis,,hyointestinalis
969419,,Campylobacter,,hyointestinalis,,lawsonii
969420,,Campylobacter,,jejuni,,jejuni
969421,,Campylobacter,,jejuni,,doylei
969422,,Campylobacter,,lari,,lari
969423,,Campylobacter,,lari,,concheus
969424,,Campylobacter,,sputorum,,sputorum
969425,,Campylobacter,,sputorum,,bubulus
969426,,Cellvibrio,,mixtus,,dextranolyticus
969427,,Cellvibrio,,mixtus,,mixtus
969442,,Cronobacter,,dublinensis,,dublinensis
969443,,Cronobacter,,dublinensis,,lausannensis
969444,,Cronobacter,,dublinensis,,lactaridi
969447,,Desulfovibrio,,africanus,,uniflagellum
969448,,Desulfovibrio,,africanus,,africanus
969449,,Desulfovibrio,,desulfuricans,,aestuarii
969450,,Desulfovibrio,,desulfuricans,,desulfuricans
969451,,Desulfovibrio,,vulgaris,,vulgaris
969452,,Enterobacter,,cloacae,,dissolvens
969453,,Enterobacter,,cloacae,,cloacae
969457,,Fibrobacter,,succinogenes,,succinogenes
969458,,Fibrobacter,,succinogenes,,elongatus
969459,,Francisella,,noatunensis,,noatunensis
969460,,Francisella,,noatunensis,,orientalis
969461,,Francisella,,philomiragia,,philomiragia
969462,,Francisella,,tularensis,,novicida
969463,,Francisella,,tularensis,,tularensis
969464,,Francisella,,tularensis,,holarctica
969465,,Francisella,,tularensis,,mediasiatica
969466,,Fusobacterium,,necrophorum,,funduliforme
969467,,Fusobacterium,,necrophorum,,necrophorum
969468,,Fusobacterium,,nucleatum,,nucleatum
969469,,Fusobacterium,,nucleatum,,animalis
969470,,Fusobacterium,,nucleatum,,polymorphum
969471,,Fusobacterium,,nucleatum,,vincentii
969472,,Fusobacterium,,nucleatum,,fusiforme
969477,,Herbaspirillum,,huttiense,,putei
969478,,Herbaspirillum,,huttiense,,huttiense
969479,,Hyphomicrobium,,facile,,facile
969480,,Hyphomicrobium,,facile,,tolerans
969481,,Hyphomicrobium,,facile,,ureaphilum
969482,,Insolitispirillum,,peregrinum,,peregrinum
969483,,Insolitispirillum,,peregrinum,,integrum
969486,,Klebsiella,,pneumoniae,,ozaenae
969487,,Klebsiella,,pneumoniae,,rhinoscleromatis
969488,,Klebsiella,,pneumoniae,,pneumoniae
969509,,Legionella,,pneumophila,,pneumophila
969510,,Legionella,,pneumophila,,fraseri
969511,,Legionella,,pneumophila,,pascullei
969521,,Lysobacter,,enzymogenes,,enzymogenes
969522,,Lysobacter,,enzymogenes,,cookii
969527,,Morganella,,morganii,,morganii
969528,,Morganella,,morganii,,sibonii
969541,,Neisseria,,elongata,,nitroreducens
969542,,Neisseria,,elongata,,glycolytica
969543,,Neisseria,,elongata,,elongata
969548,,Novispirillum,,itersonii,,itersonii
969549,,Novispirillum,,itersonii,,nipponicum
969554,,Pantoea,,stewartii,,stewartii
969555,,Pantoea,,stewartii,,indologenes
969556,,Pasteurella,,multocida,,septica
969557,,Pasteurella,,multocida,,gallicida
969558,,Pasteurella,,multocida,,multocida
969559,,Pectobacterium,,carotovorum,,odoriferum
969560,,Pectobacterium,,carotovorum,,carotovorum
969561,,Photobacterium,,damselae,,damselae
969562,,Photobacterium,,damselae,,piscicida
969563,,Photorhabdus,,asymbiotica,,asymbiotica
969564,,Photorhabdus,,asymbiotica,,australis
969565,,Photorhabdus,,luminescens,,luminescens
969566,,Photorhabdus,,luminescens,,akhurstii
969567,,Photorhabdus,,luminescens,,laumondii
969568,,Photorhabdus,,luminescens,,kayaii
969569,,Photorhabdus,,luminescens,,hainanensis
969570,,Photorhabdus,,luminescens,,caribbeanensis
969571,,Photorhabdus,,luminescens,,kleinii
969572,,Photorhabdus,,temperata,,thracensis
969573,,Photorhabdus,,temperata,,temperata
969574,,Photorhabdus,,temperata,,cinerea
969575,,Photorhabdus,,temperata,,khanii
969576,,Photorhabdus,,temperata,,tasmaniensis
969577,,Photorhabdus,,temperata,,stackebrandtii
969582,,Polynucleobacter,,necessarius,,necessarius
969583,,Polynucleobacter,,necessarius,,asymbioticus
969586,,Pseudomonas,,brassicacearum,,brassicacearum
969587,,Pseudomonas,,brassicacearum,,neoaurantiaca
969588,,Pseudomonas,,cedrina,,cedrina
969589,,Pseudomonas,,cedrina,,fulgida
969590,,Pseudomonas,,chlororaphis,,aurantiaca
969591,,Pseudomonas,,chlororaphis,,aureofaciens
969592,,Pseudomonas,,chlororaphis,,chlororaphis
969593,,Pseudomonas,,chlororaphis,,piscium
969594,,Pseudomonas,,oleovorans,,oleovorans
969595,,Pseudomonas,,oleovorans,,lubricantis
969596,,Roseomonas,,gilardii,,rosea
969597,,Roseomonas,,gilardii,,gilardii
969602,,Salinivibrio,,costicola,,costicola
969603,,Salinivibrio,,costicola,,vallismortis
969604,,Salinivibrio,,costicola,,alcaliphilus
969605,,Salmonella,,enterica,,arizonae
969606,,Salmonella,,enterica,,salamae
969607,,Salmonella,,enterica,,diarizonae
969608,,Salmonella,,enterica,,houtenae
969609,,Salmonella,,enterica,,indica
969610,,Salmonella,,enterica,,enterica
969613,,Serratia,,marcescens,,sakuensis
969614,,Serratia,,marcescens,,marcescens
969615,,Sphaerotilus,,natans,,sulfidivorans
969616,,Sphaerotilus,,natans,,natans
969617,,Spirochaeta,,aurantia,,aurantia
969618,,Spirochaeta,,aurantia,,stricta
969691,,Treponema,,socranskii,,buccale
969692,,Treponema,,socranskii,,paredis
969693,,Treponema,,socranskii,,socranskii
969694,,Xanthomonas,,alfalfae,,alfalfae
969695,,Xanthomonas,,alfalfae,,citrumelonis
969696,,Xanthomonas,,citri,,citri
969697,,Xanthomonas,,citri,,malvacearum
969698,,Xanthomonas,,fuscans,,fuscans
969699,,Xanthomonas,,fuscans,,aurantifolii
969700,,Xylella,,fastidiosa,,multiplex
969701,,Xylella,,fastidiosa,,fastidiosa
969702,,Yersinia,,enterocolitica,,palearctica
969703,,Yersinia,,enterocolitica,,enterocolitica
969704,,Zymomonas,,mobilis,,francensis
969705,,Zymomonas,,mobilis,,mobilis
969706,,Zymomonas,,mobilis,,pomaceae
969,,Oscillatoria,,grunowiana,,
970,,Oscillatoria,,grunowiana,,grunowiana
971,,Oscillatoria,,grunowiana,,articulata
972,,Oscillatoria,,guttulata,,
973,,Oscillatoria,,hamelii,,
9749,,Klebsiella,,,,
974,,Oscillatoria,,lauterbornii,,
9751,,Klebsiella,,pneumoniae,,
975,,Oscillatoria,,limnetica,,
976,,Oscillatoria,,limosa,,
977,,Oscillatoria,,ludoviciana,,
978,,Oscillatoria,,minima,,
979,,Oscillatoria,,nigra,,
980,,Oscillatoria,,okeni,,
981,,Oscillatoria,,obscura,,
982,,Oscillatoria,,ornata,,
983,,Oscillatoria,,planctonica,,
984,,Oscillatoria,,prolifica,,
985,,Oscillatoria,,pseudogeminata,,
986,,Oscillatoria,,rubescens,,
987,,Oscillatoria,,subbrevis,,
988,,Oscillatoria,,terebriformis,,
989,,Oscillatoria,,willei,,
990,,Oscillatoria,,acuminata,,
991,,Oscillatoria,,planktonica,,
992,,Phormidium,,,,
993,,Phormidium,,persicinum,,
994,,Phormidium,,retzii,,
995,,Phormidium,,submembranaceum,,
996,,Phormidium,,uncinatum,,
997,,Phormidium,,weissi,,
999,,Phormidium,,papyraceum,,
11455,,Porphyridiales,,,,
11456,,Porphyridiaceae,,,,
11457,,Porphyridium,,,,
11458,,Porphyridium,,aerugineum,,
11459,,Porphyridium,,purpureum,,
11460,,Porphyridium,,cruentum,,
11461,,Phragmonemataceae,,,,
11462,,Neevea,,,,
11463,,Neevea,,repens,,
11466,,Kneuckeria,,,,
11467,,Kneuckeria,,pulchra,,
11468,,Kyliniella,,,,
11469,,Kyliniella,,latvica,,
11470,,Phragmonema,,,,
11471,,Phragmonema,,sordidum,,
11472,,Acrotylaceae,,,,
11473,,Goniotrichales,,,,
11474,,Goniotrichaceae,,,,
11475,,Goniotrichum,,,,
11476,,Goniotrichum,,alsidii,,
11477,,Goniotrichum,,elegans,,
11478,,Goniotrichum,,cornu-cervi,,
11479,,Goniotrichum,,ceramicola,,
11480,,Colacodictyon,,,,
11481,,Colacodictyon,,reticulatum,,
11482,,Asterocytis,,,,
11483,,Asterocytis,,ramosa,,
11485,,Asterocytis,,ornata,,
11486,,Asterocytis,,smaragdina,,
11487,,Goniotrichopsis,,,,
11488,,Goniotrichopsis,,alsidii,,
11489,,Goniotrichopsis,,sublittoralis,,
11490,,Bangiales,,,,
11492,,Erythrocladia,,,,
11493,,Erythrocladia,,subintegra,,
11494,,Erythrocladia,,rhizoides,,
11495,,Erythrocladia,,irregularis,,
11496,,Erythrocladia,,ectozoica,,
11497,,Erythropeltis,,,,
11498,,Erythropeltis,,discigera,,
11499,,Erythrotrichia,,,,
11501,,Erythrotrichia,,kylinii,,
11502,,Erythrotrichia,,carnea,,
11503,,Erythrotrichia,,rhizoides,,
11504,,Erythrotrichia,,parksii,,
11505,,Erythrotrichia,,porphyroides,,
11506,,Erythrotrichia,,pulvinata,,
11507,,Erythrotrichia,,tetraseriata,,
11508,,Erythrotrichia,,bertholdii,,
11509,,Erythrotrichia,,boryana,,
11510,,Erythrotrichia,,welwitschii,,
11511,,Erythrotrichia,,investiens,,
11512,,Erythrotrichia,,californica,,
11513,,Erythrotrichia,,ascendens,,
11514,,Erythrotrichia,,biseriata,,
11515,,Erythrotrichia,,ciliaris,,
11516,,Erythrotrichia,,vexillaris,,
11517,,Erythrotrichia,,ceramicola,,
11519,,Porphyropsis,,,,
11520,,Porphyropsis,,coccinea,,
11521,,Porphyropsis,,coccinea,var.,coccinea
11522,,Porphyropsis,,coccinea,var.,dawsoni
11523,,Smithora,,,,
11524,,Smithora,,naiadum,,
11526,,Smithora,,naiadum,var.,naiadum
11527,,Smithora,,naiadum,var.,minor
11528,,Membranella,,,,
11529,,Membranella,,nitens,,
11530,,Bangiaceae,,,,
11531,,Bangia,,,,
11533,,Bangia,,ciliaris,,
11534,,Bangia,,fusco-purpurea,,
11538,,Bangia,,tenuis,,
11539,,Bangia,,enteromorphoides,,
11540,,Porphyra,,,,
11541,,Porphyra,,leucostricta,,
11542,,Porphyra,,miniata,,
11543,,Porphyra,,umbilicalis,,
11544,,Porphyra,,amplissima,,
11545,,Porphyra,,cuneiformis,,
11546,,Porphyra,,linearis,,
11547,,Porphyra,,nereocystis,,
11548,,Porphyra,,ochotensis,,
11549,,Porphyra,,perforata,,
11550,,Porphyra,,perforata,var.,perforata
11551,,Porphyra,,pseudolinearis,,
11552,,Porphyra,,pseudolanceolata,,
11553,,Porphyra,,purpureo-violacea,,
11554,,Porphyra,,schizophylla,,
11555,,Porphyra,,segregata,,
11556,,Porphyra,,tasa,,
11557,,Porphyra,,tenuissima,,
11558,,Porphyra,,torta,,
11559,,Porphyra,,variegata,,
11560,,Porphyra,,yezoensis,,
11561,,Porphyra,,kanakaensis,,
11562,,Porphyra,,sanjuanensis,,
11563,,Porphyra,,porphyra,,
11564,,Porphyra,,porphyra,var.,nereocystis
11565,,Porphyra,,abbottae,,
11566,,Porphyra,,fucicola,,
11567,,Porphyra,,thuretii,,
11568,,Porphyra,,smithii,,
11569,,Porphyra,,occidentalis,,
11570,,Porphyra,,tenera,,
11571,,Porphyra,,pulchra,,
11572,,Porphyra,,lanceolata,,
11573,,Porphyra,,hollenbergi,,
11574,,Porphyra,,pendula,,
11575,,Porphyra,,purpurea,,
11577,,Porphyrella,,,,
11578,,Porphyrella,,gardneri,,
11579,,Porphyrella,,californica,,
11580,,Conchocelis,,,,
11581,,Conchocelis,,rosea,,
11582,,Boldiaceae,,,,
11583,,Boldia,,,,
11584,,Boldia,,erythrosiphon,,
11586,,Nemaliales,,,,
11587,,Acrochaetiaceae,,,,
11588,,Acrochaetium,,,,
11589,,Acrochaetium,,alcyonidii,,
11590,,Acrochaetium,,dasyae,,
11591,,Acrochaetium,,flexuosum,,
11592,,Acrochaetium,,radiatum,,
11593,,Acrochaetium,,trifilum,,
11594,,Acrochaetium,,virgatulum,,
11595,,Acrochaetium,,virgatulum,var.,luxurians
11596,,Acrochaetium,,pacificum,,
11597,,Acrochaetium,,variabile,,
11598,,Acrochaetium,,amphiroae,,
11599,,Acrochaetium,,barbadense,,
11600,,Acrochaetium,,daviesii,,
11601,,Acrochaetium,,desmarestiae,,
11603,,Acrochaetium,,pectinatum,,
11604,,Acrochaetium,,porphyrae,,
11605,,Acrochaetium,,rhizoideum,,
11606,,Acrochaetium,,subimmersum,,
11607,,Acrochaetium,,tenuissimum,,
11608,,Acrochaetium,,thuretii,,
11609,,Acrochaetium,,vagum,,
11611,,Acrochaetium,,leptonema,,
11612,,Acrochaetium,,codiculum,,
11613,,Acrochaetium,,savianum,,
11614,,Acrochaetium,,botryocarpa,,
11615,,Acrochaetium,,hallandica,,
11616,,Acrochaetium,,microscopicum,,
11618,,Acrochaetium,,catenulatum,,
11619,,Acrochaetium,,trichogloeae,,
11620,,Acrochaetium,,liagorae,,
11621,,Acrochaetium,,bornetii,,
11622,,Acrochaetium,,eastwoodae,,
11623,,Acrochaetium,,hancocki,,
11624,,Acrochaetium,,penetrale,,
11625,,Acrochaetium,,spiculiphilum,,
11626,,Acrochaetium,,macounii,,
11627,,Acrochaetium,,obscurum,,
11628,,Acrochaetium,,coccineum,,
11629,,Acrochaetium,,arcuatum,,
11630,,Audouinella,,,,
11631,,Audouinella,,asparagopsis,,
11633,,Audouinella,,bonnemaisoniae,,
11635,,Audouinella,,endophytica,,
11637,,Audouinella,,endozoicum,,
11639,,Audouinella,,infestans,,
11641,,Audouinella,,parvulum,,
11643,,Audouinella,,secundata,,
11645,,Kylinia,,,,
11646,,Kylinia,,rosulata,,
11647,,Kylinia,,arcuata,,
11648,,Kylinia,,crassipes,,
11649,,Kylinia,,porphyrae,,
11650,,Kylinia,,secundata,,
11651,,Kylinia,,seriaspora,,
11652,,Rhodochorton,,,,
11653,,Rhodochorton,,penicilliforme,,
11654,,Rhodochorton,,purpureum,,
11655,,Rhodochorton,,tenue,,
11656,,Rhodochorton,,kylinia,,
11657,,Rhodochorton,,concrescens,,
11658,,Rhodochorton,,rothii,,
11659,,Rhodothamniella,,,,
11660,,Rhodothamniella,,floridula,,
11661,,Colaconema,,,,
11662,,Colaconema,,infestans,,
11663,,Colaconema,,secundata,,
11664,,Batrachospermaceae,,,,
11665,,Batrachospermum,,,,
11666,,Batrachospermum,,testale,,
11667,,Batrachospermum,,vagum,,
11668,,Batrachospermum,,boryanum,,
11669,,Batrachospermum,,globosporum,,
11670,,Batrachospermum,,macrosporum,,
11671,,Batrachospermum,,procarpum,,
11672,,Batrachospermum,,pyramidale,,
11673,,Batrachospermum,,siridotii,,
11674,,Batrachospermum,,sporulans,,
11675,,Batrachospermum,,moniliforme,,
11676,,Lemaneaceae,,,,
11677,,Tuomeya,,,,
11678,,Tuomeya,,fluviatilis,,
11679,,Lemanea,,,,
11680,,Lemanea,,nodosa,,
11682,,Nemalion,,,,
11683,,Nemalion,,multifidum,,
11684,,Nemalion,,helminthoides,,
11685,,Nemalion,,pulvinatum,,
11686,,Nemalion,,virens,,
11687,,Nemalion,,lubricum,,
11688,,Helminthora,,,,
11689,,Helminthora,,stricta,,
11690,,Helminthora,,divaricata,,
11692,,Helminthora,,saundersi,,
11693,,Helminthocladia,,,,
11694,,Helminthocladia,,australis,,
11696,,Helminthocladia,,calvadosii,,
11697,,Helminthocladia,,vermicularis,,
11699,,Cumagloia,,,,
11700,,Cumagloia,,andersonii,,
11702,,Liagora,,,,
11703,,Liagora,,californica,,
11704,,Liagora,,distenta,,
11705,,Liagora,,viscida,,
11707,,Liagora,,tetrasporifera,,
11708,,Liagora,,hawaiiana,,
11709,,Liagora,,abbottae,,
11710,,Liagora,,ceranoides,,
11711,,Liagora,,magniinvolucra,,
11712,,Liagora,,orientalis,,
11713,,Liagora,,boergesenii,,
11714,,Liagora,,cenomyce,,
11715,,Liagora,,divaricata,,
11716,,Liagora,,farinosa,,
11717,,Liagora,,kahukuana,,
11718,,Liagora,,maxima,,
11719,,Liagora,,papenfussii,,
11720,,Liagora,,pinnata,,
11721,,Liagora,,setchellii,,
11722,,Liagora,,valida,,
11723,,Liagora,,tenuis,,
11725,,Scinaia,,,,
11726,,Scinaia,,articulata,,
11727,,Scinaia,,johnstoniae,,
11728,,Scinaia,,latifrons,,
11729,,Scinaia,,forcellata,,
11731,,Scinaia,,turgida,,
11732,,Scinaia,,complanata,,
11733,,Scinaia,,hormoides,,
11734,,Scinaia,,minima,,
11735,,Scinaia,,confusa,,
11736,,Scinaia,,snyderae,,
11737,,Pseudogloiophloea,,,,
11738,,Pseudogloiophloea,,confusa,,
11740,,Pseudogloiophloea,,berggrenii,,
11741,,Galaxaura,,,,
11742,,Galaxaura,,arborea,,
11743,,Galaxaura,,clavigera,,
11744,,Galaxaura,,contigua,,
11745,,Galaxaura,,cuculligera,,
11746,,Galaxaura,,cylindrica,,
11747,,Galaxaura,,delabida,,
11748,,Galaxaura,,elongata,,
11749,,Galaxaura,,fasciculata,,
11750,,Galaxaura,,fastigiata,,
11751,,Galaxaura,,filimentosa,,
11752,,Galaxaura,,glabriuscula,,
11753,,Galaxaura,,hystrix,,
11754,,Galaxaura,,marginata,,
11755,,Galaxaura,,oblongata,,
11756,,Galaxaura,,obtusata,,
11757,,Galaxaura,,pacifica,,
11758,,Galaxaura,,pilifera,,
11759,,Galaxaura,,robusta,,
11760,,Galaxaura,,rugosa,,
11761,,Galaxaura,,subfruticulosa,,
11762,,Galaxaura,,subverticillata,,
11763,,Galaxaura,,ventricosa,,
11764,,Galaxaura,,veprecula,,
11765,,Galaxaura,,yamadae,,
11766,,Galaxaura,,acuminata,,
11767,,Galaxaura,,apiculata,,
11768,,Galaxaura,,squalida,,
11769,,Pseudoscinaia,,,,
11770,,Pseudoscinaia,,snyderiae,,
11771,,Bonnemaisoniaceae,,,,
11772,,Asparagopsis,,,,
11773,,Asparagopsis,,hamifera,,
11774,,Asparagopsis,,taxiformis,,
11776,,Asparagopsis,,armata,,
11777,,Asparagopsis,,sanfordiana,,
11778,,Bonnemaisonia,,,,
11779,,Bonnemaisonia,,hamifera,,
11780,,Bonnemaisonia,,nootkana,,
11781,,Bonnemaisonia,,asparagoides,,
11783,,Bonnemaisonia,,clavata,,
11784,,Bonnemaisonia,,geniculata,,
11785,,Pleuroblepharis,,,,
11786,,Pleuroblepharis,,japonica,,
11787,,Pleuroblepharis,,stichidophora,,
11788,,Falkenbergia,,,,
11789,,Falkenbergia,,rufolanosa,,
11791,,Falkenbergia,,hillebrandii,,
11793,,Gelidiaceae,,,,
11795,,Gelidium,,,,
11796,,Gelidium,,crinale,,
11797,,Gelidium,,coulteri,,
11798,,Gelidium,,nudifrons,,
11799,,Gelidium,,purpurascens,,
11804,,Gelidium,,pusillum,,
11806,,Gelidium,,pusillum,var.,coerulescens
11807,,Gelidium,,robustum,,
11809,,Gelidium,,latifolium,,
11810,,Gelidium,,sesquipedale,,
11811,,Gelidium,,americanum,,
11812,,Gelidium,,corneum,,
11814,,Gelidium,,sinicola,,
11815,,Gelidium,,amansii,,
11816,,Gelidium,,cartilagineum,,
11817,,Gelidium,,irregulare,,
11818,,Gelidium,,pluma,,
11819,,Gelidium,,pulvinatum,,
11820,,Gelidium,,reediae,,
11821,,Gelidium,,rigidum,,
11822,,Gelidium,,arborescens,,
11823,,Gelidium,,coronadense,,
11824,,Gelidium,,deciduum,,
11825,,Gelidium,,decompositum,,
11826,,Gelidium,,johnstoni,,
11827,,Gelidium,,microphysa,,
11828,,Gelidium,,sclerophyllum,,
11829,,Gelidium,,sonorense,,
11830,,Gelidium,,pyramidale,,
11831,,Gelidium,,caloglossoides,,
11832,,Pterocladia,,,,
11833,,Pterocladia,,calaglossoides,,
11834,,Pterocladia,,capillacea,,
11836,,Pterocladia,,media,,
11837,,Pterocladia,,rigida,,
11838,,Pterocladia,,bulbosa,,
11839,,Pterocladia,,parva,,
11840,,Pterocladia,,complanata,,
11841,,Pterocladia,,lucida,,
11843,,Gelidiocolax,,,,
11844,,Gelidiocolax,,microsphaerica,,
11845,,Gelidiocolax,,mammillata,,
11846,,Gelidiopsis,,,,
11847,,Gelidiopsis,,tenuis,,
11848,,Gelidiopsis,,variabilis,,
11849,,Naccariaceae,,,,
11850,,Atractophora,,,,
11851,,Atractophora,,hypnoides,,
11852,,Naccaria,,,,
11853,,Naccaria,,wiggii,,
11855,,Wurdemannia,,,,
11856,,Wurdemannia,,miniata,,
11857,,Wurdemannia,,setacea,,
11858,,Gelidiellaceae,,,,
11859,,Gelidiella,,,,
11860,,Gelidiella,,hancocki,,
11861,,Gelidiella,,ligulata,,
11862,,Gelidiella,,refugiensis,,
11863,,Gelidiella,,stichidiospora,,
11864,,Gelidiella,,acerosa,,
11865,,Thoreaceae,,,,
11866,,Thorea,,,,
11867,,Thorea,,ramosissima,,
11868,,Gigartinales,,,,
11869,,Cruoriaceae,,,,
11870,,Cruoria,,,,
11871,,Cruoria,,profunda,,
11872,,Cruoria,,pellita,,
11874,,Cruoria,,rosea,,
11875,,Cruoria,,rosea,var.,rosea
11876,,Cruoria,,rosea,var.,purpurea
11878,,Cruoriopsis,,,,
11879,,Cruoriopsis,,hauckii,,
11880,,Cruoriopsis,,mexicana,,
11881,,Cruoriopsis,,aestuarii,,
11882,,Cruoriopsis,,crucialis,,
11883,,Petrocelis,,,,
11884,,Petrocelis,,franciscana,,
11885,,Petrocelis,,middendorffii,,
11886,,Petrocelis,,cruenta,,
11887,,Petrocelis,,haematis,,
11888,,Cruoriella,,,,
11889,,Cruoriella,,fissurata,,
11890,,Cruoriella,,hancocki,,
11891,,Cruoriella,,magdalenae,,
11892,,Ethelia,,,,
11893,,Ethelia,,mexicana,,
11894,,Solieriaceae,,,,
11895,,Neoagardhiella,,,,
11896,,Neoagardhiella,,baileyi,,
11898,,Neoagardhiella,,ramosissima,,
11899,,Opuntiella,,,,
11900,,Opuntiella,,californica,,
11902,,Sarcodiotheca,,,,
11903,,Sarcodiotheca,,furcata,,
11905,,Sarcodiotheca,,divaricata,,
11906,,Sarcodiotheca,,gaudichaudii,,
11908,,Turnerella,,,,
11909,,Turnerella,,mertensiana,,
11910,,Turnerella,,pennyi,,
11911,,Agardhiella,,,,
11912,,Agardhiella,,tenera,,
11913,,Agardhiella,,ramosissima,,
11914,,Agardhiella,,subulata,,
11915,,Agardhiella,,coulteri,,
11916,,Gardneriella,,,,
11917,,Gardneriella,,tuberifera,,
11918,,Reticulobotrys,,,,
11919,,Reticulobotrys,,catalinae,,
11920,,Solieria,,,,
11921,,Solieria,,chordalis,,
11922,,Solieria,,tenera,,
11923,,Eucheuma,,,,
11924,,Eucheuma,,isiforme,,
11925,,Eucheuma,,isiforme,var.,isiforme
11926,,Eucheuma,,isiforme,var.,denutatum
11927,,Eucheuma,,nudum,,
11928,,Eucheuma,,echinocarpum,,
11929,,Eucheuma,,acanthocladum,,
11930,,Meristotheca,,,,
11931,,Meristotheca,,floridana,,
11932,,Meristiella,,,,
11933,,Meristiella,,gelidium,,
11935,,Catenella,,,,
11936,,Catenella,,caespitosa,,
11938,,Caulacanthus,,,,
11939,,Caulacanthus,,ustulatus,,
11941,,Hypnea,,,,
11942,,Hypnea,,musciformis,,
11944,,Hypnea,,johnstonii,,
11945,,Hypnea,,valentiae,,
11946,,Hypnea,,valentiae,var.,valentiae
11947,,Hypnea,,valentiae,var.,gardneri
11948,,Hypnea,,variabilis,,
11949,,Hypnea,,cervicornis,,
11950,,Hypnea,,cornuta,,
11951,,Hypnea,,californica,,
11952,,Hypnea,,volubilis,,
11953,,Hypnea,,chordariae,,
11954,,Hypnea,,divaricata,,
11955,,Hypnea,,esperi,,
11956,,Hypnea,,pannosa,,
11957,,Hypnea,,spinella,,
11958,,Hypnea,,nidifica,,
11959,,Hypnea,,adunca,,
11960,,Plocamiaceae,,,,
11961,,Plocamium,,,,
11962,,Plocamium,,tenue,,
11963,,Plocamium,,coccineum,,
11964,,Plocamium,,coccineum,var.,pacificum
11965,,Plocamium,,pacificum,,
11966,,Plocamium,,violaceum,,
11967,,Plocamium,,oregonum,,
11968,,Plocamium,,cartilagineum,,
11969,,Plocamium,,brasiliense,,
11970,,Plocamium,,abnorme,,
11971,,Plocamium,,sandvicensis,,
11972,,Plocamium,,vulgare,,
11973,,Plocamiocolax,,,,
11974,,Plocamiocolax,,pulvinata,,
11975,,Rhodophyllis,,,,
11976,,Rhodophyllis,,dichotoma,,
11977,,Rhodophyllis,,dichotoma,var.,setacea
11978,,Rhodophyllis,,divaricata,,
11980,,Sphaerococcaceae,,,,
11981,,Sphaerococcus,,,,
11982,,Sphaerococcus,,coronopifolius,,
11983,,Gracilariaceae,,,,
11984,,Gracilaria,,,,
11985,,Gracilaria,,verrucosa,,
11986,,Gracilaria,,andersonii,,
11988,,Gracilaria,,textorii,,
11989,,Gracilaria,,textorii,var.,cunninghamii
11991,,Gracilaria,,textorii,var.,textorii
11992,,Gracilaria,,turgida,,
11994,,Gracilaria,,bursa-pastoris,,
11996,,Gracilaria,,mammillaris,,
11998,,Gracilaria,,curtissiae,,
12000,,Gracilaria,,debilis,,
12001,,Gracilaria,,foliifera,,
12002,,Gracilaria,,foliifera,var.,foliifera
12004,,Gracilaria,,lacinulata,,
12005,,Gracilaria,,sjoestedtii,,
12006,,Gracilaria,,robusta,,
12008,,Gracilaria,,confervoides,,
12010,,Gracilaria,,coronopifolia,,
12011,,Gracilaria,,crispata,,
12013,,Gracilaria,,marcialana,,
12014,,Gracilaria,,pachydermatica,,
12015,,Gracilaria,,ramisecunda,,
12016,,Gracilaria,,rubrimembra,,
12018,,Gracilaria,,spinigera,,
12019,,Gracilaria,,subsecundata,,
